Code INSEE,Nom de la commune,Code postal,ID Magasin,Magasin attribué,Département,Région
66081,FONTRABIOUSE,66210,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66082,FORMIGUERES,66210,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66154,PUYVALADOR,66210,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66005,ANGOUSTRINE VILLENEUVE DES ESCALDES,66760,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66005,ANGOUSTRINE VILLENEUVE DES ESCALDES,66760,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66146,PORTA,66760,102,ALUMI'9,Pyrénées-Orientales,Occitanie
66147,PORTE PUYMORENS,66760,102,ALUMI'9,Pyrénées-Orientales,Occitanie
14118,CAEN,14000,103,BAIE OUEST CAEN,Calvados,Normandie
14383,LOUVIGNY,14111,103,BAIE OUEST CAEN,Calvados,Normandie
14068,BIEVILLE BEUVILLE,14112,103,BAIE OUEST CAEN,Calvados,Normandie
14068,BIEVILLE BEUVILLE,14112,103,BAIE OUEST CAEN,Calvados,Normandie
14495,PERIERS SUR LE DAN,14112,103,BAIE OUEST CAEN,Calvados,Normandie
14739,VER SUR MER,14114,103,BAIE OUEST CAEN,Calvados,Normandie
14021,ARROMANCHES LES BAINS,14117,103,BAIE OUEST CAEN,Calvados,Normandie
14401,MANVIEUX,14117,103,BAIE OUEST CAEN,Calvados,Normandie
14709,TRACY SUR MER,14117,103,BAIE OUEST CAEN,Calvados,Normandie
14437,MONDEVILLE,14120,103,BAIE OUEST CAEN,Calvados,Normandie
14665,SALLENELLES,14121,103,BAIE OUEST CAEN,Calvados,Normandie
14181,CORMELLES LE ROYAL,14123,103,BAIE OUEST CAEN,Calvados,Normandie
14271,FLEURY SUR ORNE,14123,103,BAIE OUEST CAEN,Calvados,Normandie
14341,IFS,14123,103,BAIE OUEST CAEN,Calvados,Normandie
14488,OUISTREHAM,14150,103,BAIE OUEST CAEN,Calvados,Normandie
14064,BERNIERES D AILLY,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14099,BRETTEVILLE SUR DIVES,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14190,COURCY,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14240,EPANEY,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14331,HIEVILLE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14345,JORT,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14381,LOUVAGNY,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14433,MITTOIS,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14476,OLENDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14489,OUVILLE LA BIEN TOURNEE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14497,PERRIERES,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14654,ST PIERRE SUR DIVES,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14669,SASSY,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14688,THIEVILLE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14697,L OUDON,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14729,VAUDELOGES,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14735,VENDEUVRE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14735,VENDEUVRE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14735,VENDEUVRE,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14742,VICQUES,14170,103,BAIE OUEST CAEN,Calvados,Normandie
14097,BRETTEVILLE LE RABET,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14116,LE BU SUR ROUVRES,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14145,CAUVICOURT,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14252,ESTREES LA CAMPAGNE,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14268,FIERVILLE BRAY,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14268,FIERVILLE BRAY,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14276,FONTAINE LE PIN,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14310,GRAINVILLE LANGANNERIE,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14394,MAIZIERES,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14486,OUILLY LE TESSON,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14546,ROUVRES,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14589,ST GERMAIN LE VASSON,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14659,ST SYLVAIN,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14674,SOIGNOLLES,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14719,URVILLE,14190,103,BAIE OUEST CAEN,Calvados,Normandie
14327,HEROUVILLE ST CLAIR,14200,103,BAIE OUEST CAEN,Calvados,Normandie
14006,AMAYE SUR ORNE,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14034,AVENAY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14042,BARON SUR ODON,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14089,BOUGY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14122,LA CAINE,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14157,CHEUX,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14249,ESQUAY NOTRE DAME,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14257,EVRECY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14297,GAVRUS,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14307,GOUPILLIERES,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14311,GRAINVILLE SUR ODON,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14373,LE LOCHEUR,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14390,MAISONCELLES SUR AJON,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14393,MAIZET,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14438,MONDRAINVILLE,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14446,MONTIGNY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14475,NOYERS MISSY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14475,NOYERS MISSY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14519,PREAUX BOCAGE,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14592,STE HONORINE DU FAY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14707,TOURVILLE SUR ODON,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14713,TROIS MONTS,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14721,VACOGNES NEUILLY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14721,VACOGNES NEUILLY,14210,103,BAIE OUEST CAEN,Calvados,Normandie
14002,ACQUEVILLE,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14013,ANGOVILLE,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14039,BARBERY,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14090,BOULON,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14150,CESNY BOIS HALBOUT,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14207,CROISILLES,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14226,DONNAY,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14248,ESPINS,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14251,ESSON,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14291,FRESNEY LE VIEUX,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14320,GRIMBOSQ,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14404,MARTAINVILLE,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14411,MESLAY,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14455,MOULINES,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14458,LES MOUTIERS EN CINGLAIS,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14461,MUTRECY,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14483,OUFFIERES,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14505,PLACY,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14603,ST LAURENT DE CONDEL,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14689,LE HOM,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14689,LE HOM,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14689,LE HOM,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14689,LE HOM,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14689,LE HOM,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14703,TOURNEBU,14220,103,BAIE OUEST CAEN,Calvados,Normandie
14011,ANCTOVILLE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14011,ANCTOVILLE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14011,ANCTOVILLE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14011,ANCTOVILLE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14120,CAHAGNES,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14143,CAUMONT L EVENTE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14182,CORMOLAIN,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14282,FOULOGNES,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14350,LA LANDE SUR DROME,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14372,LIVRY,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14372,LIVRY,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14374,LES LOGES,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14581,ST GERMAIN D ECTOT,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14590,STE HONORINE DE DUCY,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14664,SALLEN,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14672,SEPT VENTS,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14695,TORTEVAL QUESNAY,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14695,TORTEVAL QUESNAY,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14722,LA VACQUERIE,14240,103,BAIE OUEST CAEN,Calvados,Normandie
14026,AUDRIEU,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14109,BROUAY,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14111,BUCEELS,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14159,CHOUAIN,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14205,CRISTOT,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14232,DUCY STE MARGUERITE,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14236,ELLON,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14278,FONTENAY LE PESNEL,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14336,HOTTOT LES BAGUES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14346,JUAYE MONDAYE,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14348,JUVIGNY SUR SEULLES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14364,LINGEVRES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14376,LONGRAYE,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14380,LOUCELLES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14661,ST VAAST SUR SEULLES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14684,TESSEL,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14692,TILLY SUR SEULLES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14734,VENDES,14250,103,BAIE OUEST CAEN,Calvados,Normandie
14027,AUNAY SUR ODON,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14037,MALHERBE SUR AJON,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14037,MALHERBE SUR AJON,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14056,BAUQUAY,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14073,LA BIGNE,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14084,BONNEMAISON,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14128,CAMPANDRE VALCONGRAIN,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14195,COURVAUDON,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14347,JURQUES,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14412,LE MESNIL AU GRAIN,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14579,SEULLINE,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14579,SEULLINE,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14650,ST PIERRE DU FRESNE,14260,103,BAIE OUEST CAEN,Calvados,Normandie
14149,CESNY AUX VIGNES,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14173,CONDE SUR IFS,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14245,ERNES,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14386,MAGNY LA CAMPAGNE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14387,MAGNY LE FREULE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14431,MEZIDON CANON,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14431,MEZIDON CANON,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14482,OUEZY,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14493,PERCY EN AUGE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14527,BIEVILLE QUETIEVILLE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14527,BIEVILLE QUETIEVILLE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14527,BIEVILLE QUETIEVILLE,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14749,VIEUX FUME,14270,103,BAIE OUEST CAEN,Calvados,Normandie
14030,AUTHIE,14280,103,BAIE OUEST CAEN,Calvados,Normandie
14566,ST CONTEST,14280,103,BAIE OUEST CAEN,Calvados,Normandie
14587,ST GERMAIN LA BLANCHE HERBE,14280,103,BAIE OUEST CAEN,Calvados,Normandie
14007,AMAYE SUR SEULLES,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14241,EPINAY SUR ODON,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14353,LANDES SUR AJON,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14379,LONGVILLERS,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14389,MAISONCELLES PELVEY,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14449,MONTS EN BESSIN,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14491,PARFOURU SUR ODON,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14607,ST LOUET SUR SEULLES,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14702,TOURNAY SUR ODON,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14708,TRACY BOCAGE,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14752,VILLERS BOCAGE,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14760,VILLY BOCAGE,14310,103,BAIE OUEST CAEN,Calvados,Normandie
14164,CLINCHAMPS SUR ORNE,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14266,FEUGUEROLLES BULLY,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14266,FEUGUEROLLES BULLY,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14277,FONTENAY LE MARMION,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14349,LAIZE LA VILLE,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14408,MAY SUR ORNE,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14556,ST ANDRE SUR ORNE,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14623,ST MARTIN DE FONTENAY,14320,103,BAIE OUEST CAEN,Calvados,Normandie
14103,LE BREUIL EN BESSIN,14330,103,BAIE OUEST CAEN,Calvados,Normandie
14370,LE MOLAY LITTRY,14330,103,BAIE OUEST CAEN,Calvados,Normandie
14370,LE MOLAY LITTRY,14330,103,BAIE OUEST CAEN,Calvados,Normandie
14667,SAON,14330,103,BAIE OUEST CAEN,Calvados,Normandie
14668,SAONNET,14330,103,BAIE OUEST CAEN,Calvados,Normandie
14596,ST JEAN DES ESSARTIERS,14350,103,BAIE OUEST CAEN,Calvados,Normandie
14005,AIRAN,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14020,ARGENCES,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14057,BELLENGREVILLE,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14074,BILLY,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14075,BISSIERES,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14134,CANTELOUP,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14158,CHICHEBOVILLE,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14163,CLEVILLE,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14208,CROISSANVILLE,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14410,MERY CORBON,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14456,MOULT,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14761,VIMONT,14370,103,BAIE OUEST CAEN,Calvados,Normandie
14499,PETIVILLE,14390,103,BAIE OUEST CAEN,Calvados,Normandie
14724,VARAVILLE,14390,103,BAIE OUEST CAEN,Calvados,Normandie
,BAYEUX,14400,103,BAIE OUEST CAEN,,
14003,AGY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14019,ARGANCHY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14040,BARBEVILLE,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14047,BAYEUX,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14078,BLAY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14175,CONDE SUR SEULLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14184,COTTUN,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14209,CROUAY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14214,CUSSY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14250,ESQUAY SUR SEULLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14256,ETREHAM,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14322,GUERON,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14377,LONGUES SUR MER,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14385,MAGNY EN BESSIN,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14391,MAISONS,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14400,LE MANOIR,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14436,MONCEAUX EN BESSIN,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14453,MOSLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14465,NONANT,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14529,RANCHY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14552,RYES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14609,ST LOUP HORS,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14630,ST MARTIN DES ENTREES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14663,ST VIGOR LE GRAND,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14676,SOMMERVIEU,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14679,SUBLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14680,SULLY,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14700,TOUR EN BESSIN,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14728,VAUCELLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14732,VAUX SUR AURE,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14733,VAUX SUR SEULLES,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14744,VIENNE EN BESSIN,14400,103,BAIE OUEST CAEN,Calvados,Normandie
14088,BONS TASSILLY,14420,103,BAIE OUEST CAEN,Calvados,Normandie
14516,POTIGNY,14420,103,BAIE OUEST CAEN,Calvados,Normandie
14678,SOUMONT ST QUENTIN,14420,103,BAIE OUEST CAEN,Calvados,Normandie
14720,USSY,14420,103,BAIE OUEST CAEN,Calvados,Normandie
14753,VILLERS CANIVET,14420,103,BAIE OUEST CAEN,Calvados,Normandie
14308,GOUSTRANVILLE,14430,103,BAIE OUEST CAEN,Calvados,Normandie
14335,HOTOT EN AUGE,14430,103,BAIE OUEST CAEN,Calvados,Normandie
14335,HOTOT EN AUGE,14430,103,BAIE OUEST CAEN,Calvados,Normandie
14335,HOTOT EN AUGE,14430,103,BAIE OUEST CAEN,Calvados,Normandie
14062,BENY SUR MER,14440,103,BAIE OUEST CAEN,Calvados,Normandie
14197,CRESSERONS,14440,103,BAIE OUEST CAEN,Calvados,Normandie
14228,DOUVRES LA DELIVRANDE,14440,103,BAIE OUEST CAEN,Calvados,Normandie
14228,DOUVRES LA DELIVRANDE,14440,103,BAIE OUEST CAEN,Calvados,Normandie
14509,PLUMETOT,14440,103,BAIE OUEST CAEN,Calvados,Normandie
14167,COLOMBELLES,14460,103,BAIE OUEST CAEN,Calvados,Normandie
14191,COURSEULLES SUR MER,14470,103,BAIE OUEST CAEN,Calvados,Normandie
14318,GRAYE SUR MER,14470,103,BAIE OUEST CAEN,Calvados,Normandie
14535,REVIERS,14470,103,BAIE OUEST CAEN,Calvados,Normandie
14008,AMBLIE,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14038,BANVILLE,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14049,BAZENVILLE,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14169,COLOMBIERS SUR SEULLES,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14186,COULOMBS,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14196,CREPON,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14200,CREULLY,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14212,CULLY,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14288,LE FRESNE CAMILLY,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14355,LANTHEUIL,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14548,RUCQUEVILLE,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14569,STE CROIX SUR MER,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14577,ST GABRIEL BRECY,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14690,TIERCEVILLE,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14757,VILLIERS LE SEC,14480,103,BAIE OUEST CAEN,Calvados,Normandie
14035,BALLEROY SUR DROME,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14035,BALLEROY SUR DROME,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14050,LA BAZOQUE,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14121,CAHAGNOLLES,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14130,CAMPIGNY,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14140,CASTILLON,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14445,MONTFIQUET,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14468,NORON LA POTERIE,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14506,PLANQUERY,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14643,ST PAUL DU VERNAY,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14714,LE TRONQUAY,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14716,TRUNGY,14490,103,BAIE OUEST CAEN,Calvados,Normandie
14172,COMMES,14520,103,BAIE OUEST CAEN,Calvados,Normandie
14515,PORT EN BESSIN HUPPAIN,14520,103,BAIE OUEST CAEN,Calvados,Normandie
14515,PORT EN BESSIN HUPPAIN,14520,103,BAIE OUEST CAEN,Calvados,Normandie
14591,STE HONORINE DES PERTES,14520,103,BAIE OUEST CAEN,Calvados,Normandie
14384,LUC SUR MER,14530,103,BAIE OUEST CAEN,Calvados,Normandie
14092,BOURGUEBUS,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14176,CONTEVILLE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14294,GARCELLES SECQUEVILLE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14319,GRENTHEVILLE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14339,HUBERT FOLIE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14517,POUSSY LA CAMPAGNE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14538,ROCQUANCOURT,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14554,ST AIGNAN DE CRAMESNIL,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14675,SOLIERS,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14691,TILLY LA CAMPAGNE,14540,103,BAIE OUEST CAEN,Calvados,Normandie
14076,BLAINVILLE SUR ORNE,14550,103,BAIE OUEST CAEN,Calvados,Normandie
14014,COLOMBY ANGUERNY,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14014,COLOMBY ANGUERNY,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14015,ANISY,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14044,BASLY,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14123,CAIRON,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14125,CAMBES EN PLAINE,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14242,EPRON,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14275,FONTAINE HENRY,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14685,THAON,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14758,VILLONS LES BUISSONS,14610,103,BAIE OUEST CAEN,Calvados,Normandie
14043,BAROU EN AUGE,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14053,BEAUMAIS,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14206,CROCY,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14216,DAMBLAINVILLE,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14402,LE MARAIS LA CHAPELLE,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14452,MORTEAUX COULIBOEUF,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14457,LES MOUTIERS EN AUGE,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14469,NORREY EN AUGE,14620,103,BAIE OUEST CAEN,Calvados,Normandie
14119,CAGNY,14630,103,BAIE OUEST CAEN,Calvados,Normandie
14237,EMIEVILLE,14630,103,BAIE OUEST CAEN,Calvados,Normandie
14287,FRENOUVILLE,14630,103,BAIE OUEST CAEN,Calvados,Normandie
